StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Target_Gender,Target_City,Target_CollegeTier,Target_Stream,Target_Specialisation,Target_Hostel,Target_HistoryOfBacklogs,Target_CGPA_Tier
36040,5.37,4.45,4.46,4.76,4.76,4.7,5.17,4.86,4.74,65.7,0,1,1.8044691509931448,0,1,51.3,3.1542109566639414,27.5,55.40852962724507,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.20313153648479054
36041,5.6,5.02,5.18,4.58,5.36,4.98,5.25,5.31,4.96,61.4,1,1,1.8044691509931448,1,0,68.85926127341149,1.5,22.3,31.7,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.30229493795981116,0.20313153648479054
36042,6.78,7.1,7.09,6.87,7.27,6.69,6.87,6.76,6.85,88.1,1,2,1.0,2,1,59.5,3.0,47.7,38.9,1,0.0,0,0,0.6583148043673049,0.661128903122498,0.3018718274111675,0.651540003644979,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
36043,9.08,8.52,9.34,9.77,9.23,9.72,9.43,9.9,9.32,88.2,2,4,3.0,4,1,88.1,3.7,57.41127296699558,79.1,1,18.67,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.651540003644979,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
36044,9.35,10.0,9.37,9.48,9.69,9.69,10.0,10.0,9.74,89.0,2,4,1.8044691509931448,4,1,79.9,3.9,52.0,82.9,0,18.92,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
36045,8.5,9.02,8.93,8.56,8.68,8.44,9.15,8.52,8.64,94.3,1,3,4.0,4,1,98.0,3.1542109566639414,74.7,63.2,1,18.43,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
36046,8.55,8.23,8.07,7.76,8.16,8.32,7.99,8.23,8.24,66.6,1,2,2.0,1,1,81.6,1.8,59.1,58.2,0,18.13,0,1,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
36047,6.71,7.06,6.78,6.42,7.22,6.71,7.42,7.15,6.85,89.3,1,2,1.8044691509931448,3,1,70.8,4.1,55.9,92.4,1,8.35,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
36048,4.74,5.8,5.37,5.15,4.93,5.32,5.36,5.44,4.04,53.52404524,2,2,3.0,2,1,30.9,3.8,7.6,57.6,1,5.63,1,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.651540003644979,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
36049,6.2,6.68,6.14,5.88,6.03,6.39,6.98,6.49,6.45,59.0,0,2,1.8044691509931448,1,1,68.85926127341149,2.8,49.0,46.9,0,0.0,0,0,0.6553077968490462,0.6506528701650652,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
36050,7.95,8.27,7.62,8.4,8.17,8.26,8.66,8.57,8.18,79.6,1,2,1.0,2,0,68.85926127341149,2.7,61.9,58.4,1,18.04,0,1,0.6583148043673049,0.6529160739687055,0.9081480429068693,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.9910676817936575
36051,5.9,5.99,5.67,5.81,6.02,5.67,6.21,5.65,5.96,60.3,1,1,1.8044691509931448,0,0,49.5,2.5,24.6,31.1,1,0.0,0,0,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.20313153648479054
36052,5.67,6.04,6.15,5.73,5.9,5.93,6.87,6.12,6.02,68.2,1,2,1.8044691509931448,2,0,78.6,3.3,47.3,52.1,1,5.57,0,1,0.6553077968490462,0.6609427609427609,0.3018718274111675,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
36053,7.17,7.24,7.4,7.46,6.56,7.22,6.72,7.18,6.95,90.9,0,2,3.0,2,0,74.0,3.3,64.8,54.2,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
36054,8.14,8.48,8.22,8.57,8.56,8.12,8.71,8.57,8.54,76.8,1,1,2.0,2,1,69.4,3.3,57.41127296699558,41.6,0,18.0,0,1,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.30229493795981116,0.9910676817936575
36055,8.66,8.97,8.11,8.63,8.36,8.91,9.04,8.28,8.59,75.5,1,2,2.0,2,1,55.8,2.5,56.7,49.8,1,18.12,0,1,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
36056,5.18,5.1,4.22,5.3,5.67,5.57,5.26,5.6,5.35,78.1,1,2,2.0,1,0,66.7,2.0,58.5,58.8,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
36057,6.42,6.83,6.7,6.99,6.85,6.27,7.12,6.92,6.79,69.2,1,2,2.0,2,1,63.1,3.3,55.7,59.2,0,8.99,0,1,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
36058,6.25,6.63,6.23,6.48,6.09,6.75,6.69,7.0,6.42,77.7,1,1,2.0,2,1,69.1,3.6,57.8,55.40852962724507,0,3.56,0,1,0.6583148043673049,0.6609427609427609,0.3018718274111675,0.6563886424134872,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
36059,8.6,7.82,8.69,9.02,8.51,8.37,8.49,8.4,8.53,74.5,1,1,1.8044691509931448,2,0,64.1,2.9,63.6,61.7,0,18.2,0,1,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.9910676817936575
36060,6.11,6.5,6.73,6.98,6.43,6.99,6.49,6.01,6.68,66.8,0,1,0.0,1,0,49.7,1.9,28.2,30.0,1,0.0,0,0,0.6553077968490462,0.6591515870661525,0.3018718274111675,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.7792716749065477
36061,7.0,6.86,6.71,6.75,7.04,6.49,7.1,7.1,6.86,73.5,0,3,2.0,2,1,67.7,2.6,54.2,42.5,0,12.38,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36062,7.17,6.97,6.99,6.87,7.7,7.04,7.35,6.98,7.15,67.8,1,1,1.0,2,0,66.1,3.2,41.4,56.1,0,0.0,0,0,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.30229493795981116,0.7792716749065477
36063,7.38,8.21,7.66,7.07,7.74,7.1,7.81,7.81,7.48,84.6,1,2,2.0,1,1,74.0,3.0,50.6,54.8,1,8.49,0,1,0.6553077968490462,0.6597051597051597,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
36064,7.09,7.27,7.39,7.6,7.19,7.35,7.59,7.65,7.42,90.9,1,5,3.0,3,1,84.3,3.1,82.2,69.8,1,9.11,0,1,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
36065,5.53,5.79,5.37,5.9,5.23,5.76,6.31,5.65,5.72,76.8,0,1,2.0,2,0,75.2,3.6,51.6,45.1,1,0.0,0,0,0.6583148043673049,0.6591515870661525,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
36066,4.95,5.06,5.12,4.34,4.0,4.03,4.44,4.0,4.33,56.0,0,0,0.0,1,0,36.4,1.7,24.2,32.9,1,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6532128154644711,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
36067,7.93,7.25,7.1,7.01,7.07,7.04,7.85,7.18,7.27,74.1,1,3,2.0,2,1,68.85926127341149,1.6,70.5,51.4,0,8.24,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.30229493795981116,0.7792716749065477
36068,9.68,9.91,10.0,9.9,10.0,10.0,9.66,10.0,9.91,82.5,2,4,3.0,4,1,74.8,3.9,65.0,84.1,0,18.99,0,1,0.6583148043673049,0.661128903122498,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
36069,5.81,5.43,5.69,5.65,5.71,6.36,5.92,5.76,5.75,73.5,1,2,1.0,2,1,66.9,4.1,53.6,51.6,0,3.74,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
36070,9.66,9.27,9.67,9.61,9.95,10.0,9.91,9.82,9.85,75.4,2,4,3.0,3,1,80.7,3.7,68.2,82.4,1,25.69,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
36071,6.59,5.85,6.95,6.25,6.5,5.79,6.59,6.79,6.36,69.1,1,2,2.0,1,0,61.2,3.2,60.3,47.0,1,4.56,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6487879142756763,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
36072,7.91,7.62,7.47,7.66,7.16,7.42,7.89,7.99,7.61,81.6,2,4,4.0,5,2,71.3,5.0,66.1,68.7,0,8.43,0,1,0.6553077968490462,0.6529160739687055,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36073,6.37,6.6,6.79,6.92,6.52,6.51,6.75,6.24,6.41,69.3,1,1,2.0,1,1,74.3,2.1,50.5,52.0,0,3.62,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
36074,7.69,7.54,7.93,7.72,7.51,7.61,7.49,7.65,7.63,79.7,1,2,1.0,1,0,69.3,3.0,40.2,52.1,1,0.0,0,0,0.6553077968490462,0.6529160739687055,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
36075,6.09,5.98,5.86,5.98,5.48,5.65,5.63,6.12,5.86,83.4,2,2,3.0,1,1,68.85926127341149,3.5,50.6,55.3,0,3.57,0,1,0.6553077968490462,0.6609427609427609,0.9081480429068693,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
36076,6.05,5.99,6.85,6.07,6.45,7.44,6.49,6.57,6.34,85.2,1,2,2.0,1,0,57.4,2.7,48.2,39.5,1,0.0,0,0,0.6583148043673049,0.661128903122498,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
36077,8.45,7.95,8.48,8.64,8.89,8.32,8.42,7.86,8.39,87.3,2,3,3.0,3,2,92.5,5.0,83.6,67.3,1,22.09,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068693,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
36078,9.56,8.92,9.29,9.58,10.0,9.88,10.0,10.0,9.49,85.6,2,4,3.0,3,2,88.5,5.0,66.9,80.2,0,18.08,0,1,0.6583148043673049,0.6529160739687055,0.9081480429068693,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
36079,7.73,7.7,7.44,7.7,7.44,7.18,7.11,7.06,7.39,69.5,2,3,2.0,1,0,67.9,2.3,52.5,63.5,0,0.0,0,0,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.7792716749065477
36080,7.93,8.07,8.18,8.38,8.66,8.87,8.0,8.62,8.26,89.4,2,4,3.0,4,2,77.3,4.3,81.3,77.6,0,18.97,0,1,0.6583148043673049,0.6616339540345579,0.9081480429068693,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
36081,8.71,8.95,8.33,9.08,8.8,7.93,8.65,8.65,8.55,60.5,2,2,1.0,1,1,74.8,2.5,65.4,53.2,1,18.79,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936575
36082,7.77,7.68,7.84,7.97,7.36,7.55,7.69,7.5,7.62,82.6,0,2,2.0,2,1,65.2,2.9,51.5,55.2,0,8.54,0,1,0.6583148043673049,0.661128903122498,0.9081480429068693,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36083,9.81,9.95,9.7,9.97,9.51,9.52,9.68,9.55,9.57,67.9,2,4,1.8044691509931448,2,2,95.4,3.1,61.7,71.4,0,18.13,0,1,0.6583148043673049,0.661128903122498,0.9081480429068693,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
36084,8.51,8.35,8.55,7.86,8.12,8.77,9.27,8.52,8.46,92.2,3,4,3.0,3,2,96.5,4.8,100.0,56.3,0,18.42,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
36085,9.5,9.3,9.65,9.7,9.06,9.12,9.11,9.65,9.39,87.2,1,4,2.0,3,2,82.0,3.8,78.4,65.5,1,25.88,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6487879142756763,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
36086,7.96,8.06,8.46,8.51,8.1,8.34,8.69,8.74,8.19,81.4,0,2,3.0,1,0,68.85926127341149,2.1,52.3,45.3,1,18.1,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
36087,8.31,7.77,8.12,7.71,8.48,8.24,8.45,8.12,8.29,85.7,2,4,3.0,5,2,100.0,3.5,72.2,76.7,0,18.34,0,1,0.6553077968490462,0.6529160739687055,0.9081480429068693,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
36088,7.42,7.46,8.16,7.99,7.65,7.6,7.64,7.82,7.87,66.5,2,3,4.0,4,2,91.3,3.8,72.5,85.9,1,8.29,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36089,4.13,4.67,4.83,4.33,4.64,4.45,4.69,4.37,4.41,60.9,1,1,1.8044691509931448,2,1,64.8,3.0,51.3,54.6,1,0.0,0,0,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6563886424134872,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
36090,5.13,5.78,6.14,5.71,5.74,5.7,6.3,5.31,5.68,75.8,0,1,1.0,1,0,51.4,1.8,32.1,28.6,0,0.0,0,0,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.20313153648479054
36091,8.46,8.42,8.06,8.64,8.25,8.77,8.26,8.84,8.41,64.6,2,2,2.0,2,0,90.8,3.1,56.0,49.5,1,18.94,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
36092,5.16,4.8,4.85,4.45,4.76,4.45,4.65,4.96,4.67,63.2,0,0,0.0,1,0,35.2,1.7,31.0,28.0,0,0.0,0,0,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.20313153648479054
36093,10.0,10.0,10.0,9.54,10.0,10.0,10.0,10.0,9.89,90.1,3,5,2.0,2,1,97.6,4.4,98.0,85.4,1,25.19,1,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.9910676817936575
36094,6.45,6.37,6.89,7.36,6.87,7.2,6.85,6.92,6.98,100.0,3,4,2.0,4,1,88.2,3.6,72.1,73.2,0,8.3,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36095,7.84,7.49,7.66,8.2,7.86,7.99,7.71,7.59,7.75,84.5,1,4,3.0,3,2,94.1,4.5,84.2,79.1,1,8.07,0,1,0.6553077968490462,0.6529160739687055,0.9081480429068693,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
36096,6.23,6.53,6.04,6.2,5.64,5.63,6.11,5.47,6.14,63.2,0,0,1.0,0,0,39.4,1.7,28.0,29.4,1,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.20313153648479054
36097,8.11,8.58,8.93,8.66,7.81,8.31,8.7,8.56,8.43,86.1,1,2,3.0,3,1,78.0,3.8,72.3,77.4,0,18.38,0,1,0.6553077968490462,0.6506528701650652,0.9081480429068693,0.6486231313926043,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936575
36098,6.33,5.54,6.3,5.96,5.85,6.76,6.36,5.76,6.03,78.7,1,1,2.0,1,0,80.8,3.9,43.6,46.0,1,0.0,0,0,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
36099,5.8,6.19,6.6,6.86,6.06,6.19,6.33,6.37,6.35,77.5,1,2,2.0,2,1,60.2,4.2,65.6,45.5,0,6.37,0,1,0.6583148043673049,0.6597051597051597,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
36100,9.62,9.48,9.11,9.66,8.96,9.18,8.83,9.25,9.42,86.8,1,1,1.0,2,1,68.0,2.5,51.1,46.4,1,18.36,0,1,0.6583148043673049,0.661128903122498,0.9081480429068693,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.30229493795981116,0.9910676817936575
36101,9.09,10.0,9.34,9.59,10.0,9.4,10.0,10.0,9.62,86.9,3,4,3.0,2,2,87.3,4.4,75.5,87.4,1,25.7,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
36102,7.1,6.88,7.0,7.16,7.07,6.97,6.97,7.45,7.08,67.8,1,2,1.0,2,1,67.8,3.4,63.3,55.40852962724507,0,8.08,0,1,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36103,6.11,6.24,5.93,6.18,6.69,7.0,5.52,6.05,6.32,63.8,0,0,1.0,0,0,48.5,2.2,28.3,29.2,0,0.0,0,0,0.6583148043673049,0.6591515870661525,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
36104,5.94,5.99,5.7,6.61,5.63,6.43,5.95,6.21,6.05,70.1,0,1,2.0,2,1,70.8,2.9,44.2,58.2,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.20313153648479054
36105,6.0,5.96,7.13,6.6,6.07,6.57,6.8,7.24,6.46,72.9,1,2,1.0,1,0,70.0,3.4,49.9,56.3,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
36106,5.69,5.89,5.75,5.24,5.47,5.13,6.25,5.32,5.5,73.7,1,2,1.0,2,0,63.3,3.0,47.6,49.1,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
36107,6.15,5.93,5.88,5.66,5.97,5.63,5.6,5.95,5.76,62.0,1,0,1.8044691509931448,1,0,48.4,1.4,31.0,32.1,0,0.0,0,0,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.20313153648479054
36108,7.38,7.04,7.82,7.91,7.76,7.64,7.22,7.71,7.57,94.7,2,3,4.0,4,1,90.3,4.3,84.2,65.2,1,8.36,0,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
36109,8.24,9.03,9.02,8.74,8.37,8.45,8.68,8.56,8.59,85.0,2,3,1.8044691509931448,5,1,92.2,4.6,88.0,79.9,1,22.76,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
36110,6.85,7.0,7.35,7.5,6.81,7.48,6.87,6.94,7.03,70.7,1,2,2.0,2,0,58.2,2.0,54.9,48.2,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
36111,6.91,6.39,6.31,6.44,6.87,6.74,6.73,7.57,6.84,78.7,0,2,1.0,1,1,68.85926127341149,3.0,44.6,55.40852962724507,0,0.0,0,0,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
36112,4.87,4.81,4.65,4.36,4.61,4.41,4.0,4.19,4.25,68.8,0,1,1.0,1,0,50.6,1.6,31.5,26.1,1,0.0,0,0,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.20313153648479054
36113,7.44,7.87,7.37,7.73,8.22,7.51,7.55,7.66,7.68,87.5,1,2,2.0,2,0,62.8,4.0,46.8,56.8,1,8.28,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
36114,8.86,8.41,8.65,8.97,8.67,9.32,8.98,8.88,8.84,83.3,1,2,1.8044691509931448,2,0,64.5,4.0,69.4,39.2,1,18.02,0,1,0.6583148043673049,0.6609427609427609,0.9081480429068693,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
36115,6.7,6.53,6.96,6.91,6.58,7.17,6.71,6.76,6.79,88.3,2,4,3.0,2,1,100.0,5.0,80.6,61.1,1,12.91,0,1,0.6583148043673049,0.6467799288818649,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
36116,6.15,5.69,5.92,5.51,4.94,5.52,5.87,5.56,5.61,73.9,1,2,3.0,1,1,67.7,3.5,77.1,47.8,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
36117,8.03,7.69,7.63,7.66,8.4,7.91,8.0,7.33,7.7,60.2,1,1,1.0,2,1,76.6,2.7,63.1,49.8,0,8.44,0,1,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
36118,5.91,5.28,4.76,5.08,5.39,5.7,5.7,4.86,5.24,80.9,1,1,3.0,2,0,67.2,3.8,59.5,49.6,1,0.0,0,0,0.6583148043673049,0.6609427609427609,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
36119,9.18,9.23,9.68,9.53,9.22,9.22,9.11,9.07,9.36,84.2,2,3,3.0,3,1,80.3,3.9,80.6,61.1,0,18.66,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
36120,4.4,4.49,4.55,4.61,4.51,4.4,4.55,4.29,4.34,55.0,0,1,1.0,0,0,39.5,1.1,25.0,34.6,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.30229493795981116,0.20313153648479054
36121,10.0,9.89,9.92,10.0,9.43,10.0,10.0,9.95,9.79,76.2,2,3,2.0,3,2,99.8,3.9,89.0,60.5,1,25.72,0,1,0.6553077968490462,0.6616339540345579,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
36122,6.47,6.11,6.8,6.96,6.06,6.54,6.34,5.72,6.49,88.1,1,4,3.0,2,2,80.5,3.4,79.6,72.3,0,3.36,0,1,0.6553077968490462,0.6609427609427609,0.9081480429068693,0.6563886424134872,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
36123,5.1,5.75,5.32,4.87,5.57,5.09,5.5,5.07,5.28,75.3,1,1,0.0,1,0,48.0,1.6,22.9,30.5,0,0.0,0,0,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.30229493795981116,0.20313153648479054
36124,6.98,7.74,8.08,7.86,7.42,7.76,8.0,7.6,7.61,69.8,1,2,1.0,2,0,70.8,3.2,56.2,56.8,1,8.1,0,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36125,5.05,5.98,5.79,5.6,5.65,5.51,5.9,5.8,5.8,93.0,1,1,2.0,3,1,63.5,2.5,51.5,58.4,1,0.0,0,0,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
36126,4.88,4.06,4.34,4.46,4.57,4.0,4.43,4.35,4.38,61.6,1,1,1.0,0,1,50.8,2.3,22.9,36.5,0,0.0,0,0,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
36127,7.77,7.47,7.38,8.1,7.83,7.92,8.18,7.74,7.87,91.1,2,4,3.0,2,2,68.85926127341149,3.1542109566639414,87.1,82.0,1,8.34,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
